WP, 15, 2013090118, 03, HWRF, 000, 260N, 1248E,  29,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  60
WP, 15, 2013090118, 03, HWRF, 078, 310N, 1287E,  66,  977, XX,  34, NEQ, 0116, 0110, 0077, 0191,    0,    0,  13
WP, 15, 2013090118, 03, HWRF, 078, 310N, 1287E,  66,  977, XX,  50, NEQ, 0075, 0031, 0019, 0035,    0,    0,  13
WP, 15, 2013090118, 03, HWRF, 078, 310N, 1287E,  66,  977, XX,  64, NEQ, 0000, 0000, 0000, 0017,    0,    0,  13
WP, 15, 2013090118, 03, HWRF, 084, 322N, 1290E,  71,  970, XX,  34, NEQ, 0092, 0142, 0064, 0169,    0,    0,  19
WP, 15, 2013090118, 03, HWRF, 084, 322N, 1290E,  71,  970, XX,  50, NEQ, 0053, 0040, 0038, 0053,    0,    0,  19
WP, 15, 2013090118, 03, HWRF, 084, 322N, 1290E,  71,  970, XX,  64, NEQ, 0020, 0021, 0028, 0023,    0,    0,  19
WP, 15, 2013090118, 03, HWRF, 090, 329N, 1294E,  77,  969, XX,  34, NEQ, 0106, 0074, 0074, 0139,    0,    0,  16
WP, 15, 2013090118, 03, HWRF, 090, 329N, 1294E,  77,  969, XX,  50, NEQ, 0037, 0047, 0045, 0050,    0,    0,  16
WP, 15, 2013090118, 03, HWRF, 090, 329N, 1294E,  77,  969, XX,  64, NEQ, 0018, 0015, 0030, 0030,    0,    0,  16
WP, 15, 2013090118, 03, HWRF, 096, 340N, 1300E,  67,  971, XX,  34, NEQ, 0093, 0122, 0098, 0091,    0,    0,  15
WP, 15, 2013090118, 03, HWRF, 096, 340N, 1300E,  67,  971, XX,  50, NEQ, 0038, 0034, 0030, 0046,    0,    0,  15
WP, 15, 2013090118, 03, HWRF, 096, 340N, 1300E,  67,  971, XX,  64, NEQ, 0022, 0017, 0000, 0019,    0,    0,  15
WP, 15, 2013090118, 03, HWRF, 102, 353N, 1310E,  76,  970, XX,  34, NEQ, 0124, 0104, 0077, 0170,    0,    0,  21
WP, 15, 2013090118, 03, HWRF, 102, 353N, 1310E,  76,  970, XX,  50, NEQ, 0051, 0047, 0039, 0040,    0,    0,  21
WP, 15, 2013090118, 03, HWRF, 102, 353N, 1310E,  76,  970, XX,  64, NEQ, 0027, 0035, 0028, 0023,    0,    0,  21
WP, 15, 2013090118, 03, HWRF, 108, 366N, 1322E,  80,  965, XX,  34, NEQ, 0119, 0163, 0133, 0145,    0,    0,  17
WP, 15, 2013090118, 03, HWRF, 108, 366N, 1322E,  80,  965, XX,  50, NEQ, 0047, 0066, 0038, 0053,    0,    0,  17
WP, 15, 2013090118, 03, HWRF, 108, 366N, 1322E,  80,  965, XX,  64, NEQ, 0031, 0039, 0028, 0031,    0,    0,  17
WP, 15, 2013090118, 03, HWRF, 114, 379N, 1337E,  77,  967, XX,  34, NEQ, 0099, 0204, 0138, 0116,    0,    0,  24
WP, 15, 2013090118, 03, HWRF, 114, 379N, 1337E,  77,  967, XX,  50, NEQ, 0062, 0078, 0054, 0053,    0,    0,  24
WP, 15, 2013090118, 03, HWRF, 114, 379N, 1337E,  77,  967, XX,  64, NEQ, 0041, 0047, 0033, 0035,    0,    0,  24
WP, 15, 2013090118, 03, HWRF, 120, 395N, 1357E,  86,  965, XX,  34, NEQ, 0108, 0181, 0127, 0149,    0,    0,  32
WP, 15, 2013090118, 03, HWRF, 120, 395N, 1357E,  86,  965, XX,  50, NEQ, 0062, 0081, 0073, 0046,    0,    0,  32
WP, 15, 2013090118, 03, HWRF, 120, 395N, 1357E,  86,  965, XX,  64, NEQ, 0039, 0056, 0000, 0024,    0,    0,  32
WP, 15, 2013090118, 03, HWRF, 126, 414N, 1384E,  87,  962, XX,  34, NEQ, 0122, 0148, 0129, 0127,    0,    0,  29
WP, 15, 2013090118, 03, HWRF, 126, 414N, 1384E,  87,  962, XX,  50, NEQ, 0060, 0089, 0074, 0074,    0,    0,  29
WP, 15, 2013090118, 03, HWRF, 126, 414N, 1384E,  87,  962, XX,  64, NEQ, 0047, 0053, 0057, 0043,    0,    0,  29
WP, 15, 2013090200, 03, HWRF, 000, 265N, 1254E,  34,  995, XX,  34, NEQ, 0000, 0000, 0043, 0000,    0,    0,  41
WP, 15, 2013090200, 03, HWRF, 006, 272N, 1259E,  42,  989, XX,  34, NEQ, 0057, 0080, 0068, 0067,    0,    0,  28
WP, 15, 2013090200, 03, HWRF, 012, 275N, 1262E,  43,  987, XX,  34, NEQ, 0075, 0087, 0091, 0040,    0,    0,  58
WP, 15, 2013090200, 03, HWRF, 018, 280N, 1265E,  50,  981, XX,  34, NEQ, 0093, 0097, 0054, 0132,    0,    0,  24
WP, 15, 2013090200, 03, HWRF, 018, 280N, 1265E,  50,  981, XX,  50, NEQ, 0024, 0000, 0000, 0000,    0,    0,  24
WP, 15, 2013090200, 03, HWRF, 024, 284N, 1267E,  67,  977, XX,  34, NEQ, 0083, 0088, 0063, 0131,    0,    0,  21
WP, 15, 2013090200, 03, HWRF, 024, 284N, 1267E,  67,  977, XX,  50, NEQ, 0061, 0037, 0000, 0045,    0,    0,  21
WP, 15, 2013090200, 03, HWRF, 024, 284N, 1267E,  67,  977, XX,  64, NEQ, 0000, 0000, 0000, 0024,    0,    0,  21
WP, 15, 2013090200, 03, HWRF, 030, 288N, 1270E,  77,  967, XX,  34, NEQ, 0094, 0086, 0101, 0153,    0,    0,  22
WP, 15, 2013090200, 03, HWRF, 030, 288N, 1270E,  77,  967, XX,  50, NEQ, 0049, 0034, 0041, 0048,    0,    0,  22
WP, 15, 2013090200, 03, HWRF, 030, 288N, 1270E,  77,  967, XX,  64, NEQ, 0028, 0000, 0032, 0031,    0,    0,  22
WP, 15, 2013090200, 03, HWRF, 036, 288N, 1275E,  85,  966, XX,  34, NEQ, 0194, 0104, 0082, 0164,    0,    0,  15
WP, 15, 2013090200, 03, HWRF, 036, 288N, 1275E,  85,  966, XX,  50, NEQ, 0034, 0036, 0035, 0042,    0,    0,  15
WP, 15, 2013090200, 03, HWRF, 036, 288N, 1275E,  85,  966, XX,  64, NEQ, 0025, 0025, 0020, 0025,    0,    0,  15
WP, 15, 2013090200, 03, HWRF, 042, 292N, 1280E,  79,  964, XX,  34, NEQ, 0160, 0079, 0085, 0127,    0,    0,  16
WP, 15, 2013090200, 03, HWRF, 042, 292N, 1280E,  79,  964, XX,  50, NEQ, 0047, 0044, 0044, 0055,    0,    0,  16
WP, 15, 2013090200, 03, HWRF, 042, 292N, 1280E,  79,  964, XX,  64, NEQ, 0022, 0022, 0028, 0027,    0,    0,  16
WP, 15, 2013090200, 03, HWRF, 048, 292N, 1282E,  68,  967, XX,  34, NEQ, 0121, 0068, 0086, 0128,    0,    0,  22
WP, 15, 2013090200, 03, HWRF, 048, 292N, 1282E,  68,  967, XX,  50, NEQ, 0043, 0041, 0056, 0086,    0,    0,  22
WP, 15, 2013090200, 03, HWRF, 048, 292N, 1282E,  68,  967, XX,  64, NEQ, 0030, 0027, 0029, 0027,    0,    0,  22
WP, 15, 2013090200, 03, HWRF, 054, 294N, 1286E,  74,  970, XX,  34, NEQ, 0091, 0080, 0085, 0099,    0,    0,  18
WP, 15, 2013090200, 03, HWRF, 054, 294N, 1286E,  74,  970, XX,  50, NEQ, 0043, 0040, 0039, 0040,    0,    0,  18
WP, 15, 2013090200, 03, HWRF, 054, 294N, 1286E,  74,  970, XX,  64, NEQ, 0026, 0000, 0000, 0027,    0,    0,  18
WP, 15, 2013090200, 03, HWRF, 060, 296N, 1291E,  58,  978, XX,  34, NEQ, 0112, 0084, 0067, 0093,    0,    0,  31
WP, 15, 2013090200, 03, HWRF, 060, 296N, 1291E,  58,  978, XX,  50, NEQ, 0048, 0042, 0040, 0048,    0,    0,  31
WP, 15, 2013090200, 03, HWRF, 066, 302N, 1294E,  74,  975, XX,  34, NEQ, 0096, 0101, 0069, 0085,    0,    0,  22
WP, 15, 2013090200, 03, HWRF, 066, 302N, 1294E,  74,  975, XX,  50, NEQ, 0068, 0049, 0035, 0045,    0,    0,  22
WP, 15, 2013090200, 03, HWRF, 066, 302N, 1294E,  74,  975, XX,  64, NEQ, 0000, 0000, 0029, 0028,    0,    0,  22
WP, 15, 2013090200, 03, HWRF, 072, 308N, 1295E,  63,  980, XX,  34, NEQ, 0079, 0092, 0073, 0075,    0,    0,  14
WP, 15, 2013090200, 03, HWRF, 072, 308N, 1295E,  63,  980, XX,  50, NEQ, 0029, 0028, 0020, 0031,    0,    0,  14
WP, 15, 2013090200, 03, HWRF, 078, 315N, 1296E,  60,  982, XX,  34, NEQ, 0064, 0109, 0064, 0069,    0,    0,  19
WP, 15, 2013090200, 03, HWRF, 078, 315N, 1296E,  60,  982, XX,  50, NEQ, 0025, 0030, 0024, 0027,    0,    0,  19
WP, 15, 2013090200, 03, HWRF, 084, 326N, 1299E,  62,  983, XX,  34, NEQ, 0087, 0088, 0044, 0137,    0,    0,  19
WP, 15, 2013090200, 03, HWRF, 084, 326N, 1299E,  62,  983, XX,  50, NEQ, 0000, 0000, 0021, 0026,    0,    0,  19
WP, 15, 2013090200, 03, HWRF, 090, 339N, 1304E,  56,  980, XX,  34, NEQ, 0082, 0106, 0052, 0062,    0,    0,  12
WP, 15, 2013090200, 03, HWRF, 090, 339N, 1304E,  56,  980, XX,  50, NEQ, 0054, 0000, 0030, 0033,    0,    0,  12
WP, 15, 2013090200, 03, HWRF, 096, 352N, 1316E,  68,  979, XX,  34, NEQ, 0129, 0123, 0117, 0133,    0,    0,  21
WP, 15, 2013090200, 03, HWRF, 096, 352N, 1316E,  68,  979, XX,  50, NEQ, 0045, 0037, 0040, 0043,    0,    0,  21
WP, 15, 2013090200, 03, HWRF, 096, 352N, 1316E,  68,  979, XX,  64, NEQ, 0032, 0027, 0000, 0000,    0,    0,  21
WP, 15, 2013090200, 03, HWRF, 102, 364N, 1328E,  63,  978, XX,  34, NEQ, 0122, 0107, 0080, 0106,    0,    0,  20
WP, 15, 2013090200, 03, HWRF, 102, 364N, 1328E,  63,  978, XX,  50, NEQ, 0073, 0051, 0055, 0071,    0,    0,  20
WP, 15, 2013090200, 03, HWRF, 108, 377N, 1344E,  65,  979, XX,  34, NEQ, 0139, 0174, 0109, 0109,    0,    0,  23
WP, 15, 2013090200, 03, HWRF, 108, 377N, 1344E,  65,  979, XX,  50, NEQ, 0058, 0066, 0058, 0057,    0,    0,  23
WP, 15, 2013090200, 03, HWRF, 108, 377N, 1344E,  65,  979, XX,  64, NEQ, 0000, 0000, 0000, 0026,    0,    0,  23
WP, 15, 2013090200, 03, HWRF, 114, 393N, 1364E,  66,  978, XX,  34, NEQ, 0234, 0184, 0128, 0127,    0,    0,  46
WP, 15, 2013090200, 03, HWRF, 114, 393N, 1364E,  66,  978, XX,  50, NEQ, 0065, 0083, 0068, 0036,    0,    0,  46
WP, 15, 2013090200, 03, HWRF, 114, 393N, 1364E,  66,  978, XX,  64, NEQ, 0034, 0055, 0000, 0000,    0,    0,  46
WP, 15, 2013090200, 03, HWRF, 120, 413N, 1390E,  74,  977, XX,  34, NEQ, 0178, 0158, 0182, 0119,    0,    0,  47
WP, 15, 2013090200, 03, HWRF, 120, 413N, 1390E,  74,  977, XX,  50, NEQ, 0070, 0073, 0057, 0059,    0,    0,  47
WP, 15, 2013090200, 03, HWRF, 120, 413N, 1390E,  74,  977, XX,  64, NEQ, 0000, 0059, 0039, 0029,    0,    0,  47
WP, 15, 2013090200, 03, HWRF, 126, 429N, 1419E,  52,  987, XX,  34, NEQ, 0204, 0162, 0124, 0093,    0,    0,  49
WP, 15, 2013090200, 03, HWRF, 126, 429N, 1419E,  52,  987, XX,  50, NEQ, 0000, 0056, 0000, 0000,    0,    0,  49
WP, 15, 2013090206, 03, HWRF, 000, 273N, 1261E,  35,  996, XX,  34, NEQ, 0000, 0069, 0000, 0000,    0,    0,  67
WP, 15, 2013090206, 03, HWRF, 006, 276N, 1263E,  39,  992, XX,  34, NEQ, 0054, 0083, 0000, 0034,    0,    0,  31
WP, 15, 2013090206, 03, HWRF, 012, 282N, 1265E,  50,  985, XX,  34, NEQ, 0075, 0080, 0115, 0052,    0,    0,  21
WP, 15, 2013090206, 03, HWRF, 012, 282N, 1265E,  50,  985, XX,  50, NEQ, 0000, 0000, 0000, 0021,    0,    0,  21
WP, 15, 2013090206, 03, HWRF, 018, 286N, 1268E,  53,  983, XX,  34, NEQ, 0073, 0084, 0093, 0151,    0,    0,  27
WP, 15, 2013090206, 03, HWRF, 018, 286N, 1268E,  53,  983, XX,  50, NEQ, 0042, 0032, 0000, 0000,    0,    0,  27
WP, 15, 2013090206, 03, HWRF, 024, 293N, 1272E,  73,  980, XX,  34, NEQ, 0181, 0088, 0100, 0147,    0,    0,  19
WP, 15, 2013090206, 03, HWRF, 024, 293N, 1272E,  73,  980, XX,  50, NEQ, 0055, 0046, 0039, 0034,    0,    0,  19
WP, 15, 2013090206, 03, HWRF, 024, 293N, 1272E,  73,  980, XX,  64, NEQ, 0000, 0000, 0023, 0024,    0,    0,  19
WP, 15, 2013090206, 03, HWRF, 030, 298N, 1279E,  71,  976, XX,  34, NEQ, 0152, 0093, 0097, 0140,    0,    0,  40
WP, 15, 2013090206, 03, HWRF, 030, 298N, 1279E,  71,  976, XX,  50, NEQ, 0081, 0033, 0056, 0077,    0,    0,  40
WP, 15, 2013090206, 03, HWRF, 030, 298N, 1279E,  71,  976, XX,  64, NEQ, 0000, 0000, 0045, 0000,    0,    0,  40
WP, 15, 2013090206, 03, HWRF, 036, 308N, 1285E,  77,  967, XX,  34, NEQ, 0131, 0125, 0076, 0191,    0,    0,  26
WP, 15, 2013090206, 03, HWRF, 036, 308N, 1285E,  77,  967, XX,  50, NEQ, 0076, 0044, 0049, 0062,    0,    0,  26
WP, 15, 2013090206, 03, HWRF, 036, 308N, 1285E,  77,  967, XX,  64, NEQ, 0000, 0037, 0037, 0033,    0,    0,  26
WP, 15, 2013090206, 03, HWRF, 042, 316N, 1294E,  70,  972, XX,  34, NEQ, 0145, 0138, 0086, 0188,    0,    0,  15
WP, 15, 2013090206, 03, HWRF, 042, 316N, 1294E,  70,  972, XX,  50, NEQ, 0040, 0039, 0051, 0063,    0,    0,  15
WP, 15, 2013090206, 03, HWRF, 042, 316N, 1294E,  70,  972, XX,  64, NEQ, 0029, 0000, 0033, 0035,    0,    0,  15
WP, 15, 2013090206, 03, HWRF, 048, 323N, 1298E,  65,  974, XX,  34, NEQ, 0172, 0124, 0093, 0187,    0,    0,  18
WP, 15, 2013090206, 03, HWRF, 048, 323N, 1298E,  65,  974, XX,  50, NEQ, 0018, 0031, 0047, 0066,    0,    0,  18
WP, 15, 2013090206, 03, HWRF, 048, 323N, 1298E,  65,  974, XX,  64, NEQ, 0000, 0000, 0018, 0018,    0,    0,  18
WP, 15, 2013090206, 03, HWRF, 054, 326N, 1304E,  55,  983, XX,  34, NEQ, 0176, 0000, 0083, 0161,    0,    0,  37
WP, 15, 2013090206, 03, HWRF, 054, 326N, 1304E,  55,  983, XX,  50, NEQ, 0120, 0000, 0000, 0077,    0,    0,  37
WP, 15, 2013090206, 03, HWRF, 060, 334N, 1311E,  45,  988, XX,  34, NEQ, 0065, 0100, 0105, 0129,    0,    0,  54
WP, 15, 2013090206, 03, HWRF, 066, 338N, 1320E,  39,  994, XX,  34, NEQ, 0031, 0100, 0039, 0164,    0,    0,  26
WP, 15, 2013090206, 03, HWRF, 072, 351N, 1330E,  41,  996, XX,  34, NEQ, 0056, 0097, 0059, 0139,    0,    0,  27
WP, 15, 2013090206, 03, HWRF, 078, 367N, 1344E,  54,  992, XX,  34, NEQ, 0114, 0089, 0034, 0094,    0,    0,  11
WP, 15, 2013090206, 03, HWRF, 078, 367N, 1344E,  54,  992, XX,  50, NEQ, 0000, 0000, 0000, 0016,    0,    0,  11
WP, 15, 2013090206, 03, HWRF, 084, 381N, 1359E,  75,  984, XX,  34, NEQ, 0093, 0071, 0053, 0072,    0,    0,  14
WP, 15, 2013090206, 03, HWRF, 084, 381N, 1359E,  75,  984, XX,  50, NEQ, 0034, 0035, 0035, 0031,    0,    0,  14
WP, 15, 2013090206, 03, HWRF, 084, 381N, 1359E,  75,  984, XX,  64, NEQ, 0000, 0000, 0021, 0020,    0,    0,  14
WP, 15, 2013090206, 03, HWRF, 090, 398N, 1377E,  51,  987, XX,  34, NEQ, 0152, 0105, 0088, 0079,    0,    0,  20
WP, 15, 2013090206, 03, HWRF, 090, 398N, 1377E,  51,  987, XX,  50, NEQ, 0027, 0000, 0012, 0000,    0,    0,  20
WP, 15, 2013090206, 03, HWRF, 096, 410N, 1392E,  54,  990, XX,  34, NEQ, 0190, 0077, 0074, 0074,    0,    0,  31
WP, 15, 2013090206, 03, HWRF, 096, 410N, 1392E,  54,  990, XX,  50, NEQ, 0000, 0036, 0000, 0000,    0,    0,  31
WP, 15, 2013090206, 03, HWRF, 102, 418N, 1411E,  45,  998, XX,  34, NEQ, 0205, 0100, 0055, 0036,    0,    0,  47
WP, 15, 2013090206, 03, HWRF, 108, 426N, 1442E,  34, 1006, XX,  34, NEQ, 0000, 0000, 0057, 0000,    0,    0,  57
WP, 15, 2013090206, 03, HWRF, 114, 433N, 1473E,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  72
WP, 15, 2013090206, 03, HWRF, 120, 437N, 1499E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  29
WP, 15, 2013090206, 03, HWRF, 126, 439N, 1528E,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  12
WP, 15, 2013090212, 03, HWRF, 000, 277N, 1265E,  34,  996, XX,  34, NEQ, 0038, 0000, 0000, 0000,    0,    0,  37
WP, 15, 2013090212, 03, HWRF, 006, 282N, 1266E,  44,  992, XX,  34, NEQ, 0083, 0081, 0000, 0055,    0,    0,  34
WP, 15, 2013090212, 03, HWRF, 012, 287N, 1266E,  42,  990, XX,  34, NEQ, 0083, 0087, 0146, 0120,    0,    0,  69
WP, 15, 2013090212, 03, HWRF, 018, 290N, 1269E,  64,  983, XX,  34, NEQ, 0235, 0085, 0118, 0160,    0,    0,  19
WP, 15, 2013090212, 03, HWRF, 018, 290N, 1269E,  64,  983, XX,  50, NEQ, 0039, 0000, 0000, 0033,    0,    0,  19
WP, 15, 2013090212, 03, HWRF, 018, 290N, 1269E,  64,  983, XX,  64, NEQ, 0000, 0000, 0000, 0019,    0,    0,  19
WP, 15, 2013090212, 03, HWRF, 024, 290N, 1273E,  55,  988, XX,  34, NEQ, 0218, 0067, 0089, 0144,    0,    0,  33
WP, 15, 2013090212, 03, HWRF, 024, 290N, 1273E,  55,  988, XX,  50, NEQ, 0000, 0000, 0000, 0040,    0,    0,  33
WP, 15, 2013090212, 03, HWRF, 030, 294N, 1278E,  65,  983, XX,  34, NEQ, 0156, 0107, 0079, 0123,    0,    0,  27
WP, 15, 2013090212, 03, HWRF, 030, 294N, 1278E,  65,  983, XX,  50, NEQ, 0075, 0000, 0046, 0075,    0,    0,  27
WP, 15, 2013090212, 03, HWRF, 030, 294N, 1278E,  65,  983, XX,  64, NEQ, 0000, 0000, 0034, 0000,    0,    0,  27
WP, 15, 2013090212, 03, HWRF, 036, 303N, 1287E,  60,  977, XX,  34, NEQ, 0096, 0092, 0111, 0101,    0,    0,  31
WP, 15, 2013090212, 03, HWRF, 036, 303N, 1287E,  60,  977, XX,  50, NEQ, 0026, 0000, 0050, 0034,    0,    0,  31
WP, 15, 2013090212, 03, HWRF, 042, 306N, 1290E,  54,  980, XX,  34, NEQ, 0081, 0052, 0059, 0073,    0,    0,  21
WP, 15, 2013090212, 03, HWRF, 042, 306N, 1290E,  54,  980, XX,  50, NEQ, 0000, 0027, 0027, 0000,    0,    0,  21
WP, 15, 2013090212, 03, HWRF, 048, 308N, 1294E,  58,  985, XX,  34, NEQ, 0064, 0059, 0056, 0070,    0,    0,  15
WP, 15, 2013090212, 03, HWRF, 048, 308N, 1294E,  58,  985, XX,  50, NEQ, 0021, 0000, 0000, 0021,    0,    0,  15
WP, 15, 2013090212, 03, HWRF, 054, 310N, 1290E,  58,  986, XX,  34, NEQ, 0052, 0082, 0040, 0049,    0,    0,  20
WP, 15, 2013090212, 03, HWRF, 054, 310N, 1290E,  58,  986, XX,  50, NEQ, 0000, 0000, 0023, 0026,    0,    0,  20
WP, 15, 2013090212, 03, HWRF, 060, 310N, 1289E,  50,  995, XX,  34, NEQ, 0044, 0036, 0027, 0046,    0,    0,  23
WP, 15, 2013090212, 03, HWRF, 060, 310N, 1289E,  50,  995, XX,  50, NEQ, 0000, 0000, 0000, 0023,    0,    0,  23
WP, 15, 2013090212, 03, HWRF, 066, 313N, 1289E,  34,  996, XX,  34, NEQ, 0000, 0000, 0000, 0042,    0,    0,  42
WP, 15, 2013090212, 03, HWRF, 072, 316N, 1288E,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  37
WP, 15, 2013090212, 03, HWRF, 078, 325N, 1287E,  36, 1002, XX,  34, NEQ, 0039, 0000, 0000, 0000,    0,    0,  36
WP, 15, 2013090212, 03, HWRF, 084, 327N, 1288E,  34, 1005, XX,  34, NEQ, 0092, 0000, 0000, 0000,    0,    0,  92
WP, 15, 2013090212, 03, HWRF, 090, 334N, 1294E,  38, 1004, XX,  34, NEQ, 0050, 0000, 0000, 0011,    0,    0,  17
WP, 15, 2013090212, 03, HWRF, 096, 336N, 1298E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  40
WP, 15, 2013090212, 03, HWRF, 102, 334N, 1301E,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  44
WP, 15, 2013090212, 03, HWRF, 108, 347N, 1317E,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  89
WP, 15, 2013090212, 03, HWRF, 114, 362N, 1342E,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 15, 2013090212, 03, HWRF, 120, 368N, 1361E,  17, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0,  56
WP, 15, 2013090212, 03, HWRF, 126, 380N, 1382E,  16, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 15, 2013090218, 03, HWRF, 000, 282N, 1273E,  38,  992, XX,  34, NEQ, 0070, 0000, 0000, 0044,    0,    0,  47
WP, 15, 2013090218, 03, HWRF, 006, 288N, 1271E,  44,  990, XX,  34, NEQ, 0093, 0094, 0047, 0174,    0,    0,  47
WP, 15, 2013090218, 03, HWRF, 012, 292N, 1273E,  56,  982, XX,  34, NEQ, 0214, 0074, 0162, 0164,    0,    0,  27
WP, 15, 2013090218, 03, HWRF, 012, 292N, 1273E,  56,  982, XX,  50, NEQ, 0000, 0000, 0032, 0059,    0,    0,  27
WP, 15, 2013090218, 03, HWRF, 018, 292N, 1278E,  62,  989, XX,  34, NEQ, 0210, 0080, 0096, 0152,    0,    0,  57
WP, 15, 2013090218, 03, HWRF, 018, 292N, 1278E,  62,  989, XX,  50, NEQ, 0000, 0000, 0061, 0068,    0,    0,  57
WP, 15, 2013090218, 03, HWRF, 024, 298N, 1286E,  60,  985, XX,  34, NEQ, 0159, 0108, 0098, 0144,    0,    0,  37
WP, 15, 2013090218, 03, HWRF, 024, 298N, 1286E,  60,  985, XX,  50, NEQ, 0000, 0000, 0049, 0070,    0,    0,  37
